sessionId,timestamp,itemId,category
134529,1405,2022-03-28T04:09:50Z,2136,
134530,1405,2022-03-28T04:09:50Z,2136,
134532,1405,2022-03-28T04:10:31Z,5130,
134533,1405,2022-03-28T04:10:49Z,2136,
134826,1408,2022-03-28T05:27:57Z,960,
134828,1408,2022-03-28T05:27:57Z,960,
134851,1408,2022-03-28T05:32:29Z,7787,
134852,1408,2022-03-28T05:32:29Z,7787,
134862,1408,2022-03-28T05:33:22Z,7346,
134863,1408,2022-03-28T05:33:22Z,7346,
134933,1409,2022-03-28T05:56:54Z,3473,
134938,1409,2022-03-28T05:57:19Z,2120,
136326,1427,2022-03-28T18:52:57Z,4616,
136327,1427,2022-03-28T18:52:57Z,4616,
136333,1427,2022-03-28T18:54:37Z,5268,
136334,1427,2022-03-28T18:54:37Z,5268,
136335,1427,2022-03-28T18:54:53Z,3960,
136460,1429,2022-03-28T19:11:25Z,7188,
136488,1429,2022-03-28T19:12:51Z,4212,
136818,1431,2022-03-28T20:19:16Z,3455,
136820,1431,2022-03-28T20:19:16Z,3455,
136831,1431,2022-03-28T20:20:17Z,5400,
136833,1431,2022-03-28T20:20:17Z,5400,
136862,1431,2022-03-28T20:24:37Z,4384,
136863,1431,2022-03-28T20:24:37Z,4384,
136868,1431,2022-03-28T20:25:22Z,5955,
136869,1431,2022-03-28T20:25:37Z,6797,
136870,1431,2022-03-28T20:25:37Z,6797,
136894,1431,2022-03-28T20:31:29Z,5475,
136895,1431,2022-03-28T20:31:29Z,5475,
136896,1431,2022-03-28T20:31:38Z,3575,
137445,1439,2022-03-28T21:59:40Z,279,
137453,1439,2022-03-28T21:59:40Z,279,
137845,1443,2022-03-28T23:00:51Z,646,
138779,1454,2022-03-29T01:24:31Z,6703,
139203,1461,2022-03-29T01:52:12Z,9575,
139227,1461,2022-03-29T01:52:43Z,9575,
139420,1464,2022-03-29T03:02:34Z,482,
139422,1464,2022-03-29T03:02:34Z,482,
139425,1464,2022-03-29T03:04:41Z,3257,
139427,1464,2022-03-29T03:04:59Z,482,
139428,1464,2022-03-29T03:05:44Z,9889,
139430,1464,2022-03-29T03:06:11Z,4340,
139432,1464,2022-03-29T03:07:28Z,6853,
139449,1464,2022-03-29T03:23:13Z,7911,
139452,1464,2022-03-29T03:23:55Z,6853,
139454,1464,2022-03-29T03:25:49Z,2079,
140215,1474,2022-03-29T10:40:48Z,8956,
140216,1474,2022-03-29T10:40:48Z,8956,
140221,1474,2022-03-29T10:41:11Z,6480,
140222,1474,2022-03-29T10:41:15Z,1215,
140223,1474,2022-03-29T10:41:20Z,8782,
140552,1477,2022-03-29T14:18:43Z,135,
140553,1477,2022-03-29T14:18:43Z,135,
140559,1477,2022-03-29T14:19:12Z,6078,
140561,1477,2022-03-29T14:19:35Z,7044,
140564,1477,2022-03-29T14:19:40Z,7778,
140570,1477,2022-03-29T14:19:40Z,7778,
140892,1480,2022-03-29T14:37:43Z,4094,
140893,1480,2022-03-29T14:37:43Z,4094,
140906,1480,2022-03-29T14:38:17Z,5684,
140933,1480,2022-03-29T14:39:24Z,2070,
140934,1480,2022-03-29T14:39:24Z,2070,
140939,1480,2022-03-29T14:40:06Z,9154,
141036,1481,2022-03-29T14:43:49Z,8260,
141041,1481,2022-03-29T14:44:08Z,2960,
141070,1482,2022-03-29T14:44:46Z,2960,
141509,1495,2022-03-29T15:20:58Z,5868,
141512,1495,2022-03-29T15:21:01Z,5868,
141769,1497,2022-03-29T16:15:16Z,5426,
141917,1499,2022-03-29T16:26:23Z,8956,
141922,1499,2022-03-29T16:26:23Z,8956,
141933,1500,2022-03-29T16:27:34Z,9455,
141945,1500,2022-03-29T16:27:57Z,6664,
142007,1501,2022-03-29T16:30:12Z,4085,
142015,1501,2022-03-29T16:30:46Z,4085,
142019,1501,2022-03-29T16:30:51Z,8825,
142021,1501,2022-03-29T16:31:02Z,4185,
142958,1511,2022-03-29T17:27:35Z,171,
142962,1511,2022-03-29T17:27:35Z,171,
142990,1511,2022-03-29T17:28:24Z,5299,
142992,1511,2022-03-29T17:28:24Z,5299,
143008,1511,2022-03-29T17:28:58Z,2147,
143009,1511,2022-03-29T17:28:58Z,2147,
143023,1511,2022-03-29T17:29:11Z,3051,
143024,1511,2022-03-29T17:29:11Z,3051,
143028,1511,2022-03-29T17:29:28Z,1440,
143029,1511,2022-03-29T17:29:28Z,1440,
143051,1511,2022-03-29T17:30:02Z,8080,
143052,1511,2022-03-29T17:30:03Z,8080,
143057,1511,2022-03-29T17:31:03Z,9027,
143058,1511,2022-03-29T17:31:03Z,9027,
143062,1511,2022-03-29T17:31:27Z,2341,
143063,1511,2022-03-29T17:31:27Z,2341,
143064,1511,2022-03-29T17:31:46Z,876,
143067,1511,2022-03-29T17:31:48Z,2147,
143069,1511,2022-03-29T17:31:49Z,876,
143079,1511,2022-03-29T17:33:19Z,2697,
143080,1511,2022-03-29T17:33:19Z,2697,
143160,1512,2022-03-29T17:39:31Z,5013,
143165,1512,2022-03-29T17:39:31Z,5013,
143172,1512,2022-03-29T17:39:59Z,2477,
143177,1512,2022-03-29T17:40:12Z,8405,
143180,1512,2022-03-29T17:40:17Z,7435,
143191,1512,2022-03-29T17:42:06Z,5350,
143193,1512,2022-03-29T17:42:38Z,5951,
143194,1512,2022-03-29T17:42:38Z,5951,
143201,1512,2022-03-29T17:43:59Z,9605,
143202,1512,2022-03-29T17:43:59Z,9605,
143225,1512,2022-03-29T17:45:10Z,9064,
143231,1512,2022-03-29T17:46:45Z,7258,
143232,1512,2022-03-29T17:46:45Z,7258,
143234,1512,2022-03-29T17:46:59Z,5350,
143237,1512,2022-03-29T17:47:31Z,5652,
143239,1512,2022-03-29T17:47:58Z,5252,
143241,1512,2022-03-29T17:48:07Z,6014,
143243,1512,2022-03-29T17:48:21Z,8696,
143244,1512,2022-03-29T17:48:30Z,7435,
143400,1514,2022-03-29T17:51:26Z,3128,
143402,1514,2022-03-29T17:51:26Z,3128,
143422,1514,2022-03-29T17:55:15Z,3900,
143427,1514,2022-03-29T17:56:20Z,2958,
143428,1514,2022-03-29T17:56:20Z,2958,
143457,1514,2022-03-29T17:59:15Z,3128,
143458,1514,2022-03-29T17:59:15Z,3128,
143746,1527,2022-03-29T18:44:58Z,849,
143766,1527,2022-03-29T18:46:59Z,4132,
143768,1527,2022-03-29T18:46:59Z,4132,
143782,1527,2022-03-29T18:48:15Z,4606,
143783,1527,2022-03-29T18:48:15Z,4606,
143798,1527,2022-03-29T18:49:16Z,1994,
143799,1527,2022-03-29T18:49:16Z,1994,
143809,1527,2022-03-29T18:50:02Z,349,
143810,1527,2022-03-29T18:50:02Z,349,
143847,1527,2022-03-29T18:55:51Z,1675,
143849,1527,2022-03-29T18:55:51Z,1675,
143867,1527,2022-03-29T19:11:58Z,169,
143868,1527,2022-03-29T19:11:58Z,169,
143871,1527,2022-03-29T19:13:03Z,1675,
143872,1527,2022-03-29T19:13:03Z,1675,
144001,1529,2022-03-29T19:32:11Z,6434,
144003,1529,2022-03-29T19:32:11Z,6434,
144007,1529,2022-03-29T19:33:32Z,2982,
144033,1530,2022-03-29T19:34:41Z,8825,
144045,1531,2022-03-29T19:35:24Z,4695,
144046,1531,2022-03-29T19:35:24Z,4695,
144277,1536,2022-03-29T19:54:06Z,1889,
144279,1536,2022-03-29T19:54:18Z,7944,
144280,1536,2022-03-29T19:54:24Z,9220,
144281,1536,2022-03-29T19:54:27Z,9710,
144282,1536,2022-03-29T19:54:30Z,7116,
144283,1536,2022-03-29T19:54:54Z,5391,
144287,1536,2022-03-29T19:55:20Z,4338,
144302,1536,2022-03-29T19:56:22Z,8078,
144307,1536,2022-03-29T19:56:24Z,8078,
144308,1536,2022-03-29T19:56:26Z,4629,
144356,1536,2022-03-29T19:57:45Z,1243,
144363,1536,2022-03-29T19:59:37Z,9595,
144369,1536,2022-03-29T19:59:58Z,7850,
144439,1537,2022-03-29T20:02:46Z,850,
144486,1538,2022-03-29T20:05:10Z,8490,
144488,1538,2022-03-29T20:05:17Z,891,
144492,1538,2022-03-29T20:06:00Z,9748,
144495,1538,2022-03-29T20:06:02Z,891,
144544,1538,2022-03-29T20:08:06Z,6328,
144573,1538,2022-03-29T20:08:40Z,8929,
144584,1538,2022-03-29T20:08:45Z,9343,
144689,1539,2022-03-29T20:13:28Z,8989,
144690,1539,2022-03-29T20:13:32Z,6614,
144936,1541,2022-03-29T20:23:31Z,2294,
145014,1541,2022-03-29T20:26:10Z,7522,
145015,1541,2022-03-29T20:26:10Z,7522,
145021,1541,2022-03-29T20:26:30Z,5258,
145034,1541,2022-03-29T20:27:53Z,5258,
145035,1541,2022-03-29T20:28:03Z,2637,
145038,1541,2022-03-29T20:28:14Z,9853,
145039,1541,2022-03-29T20:28:24Z,7522,
145040,1541,2022-03-29T20:28:24Z,7522,
145050,1541,2022-03-29T20:29:29Z,9494,
145054,1541,2022-03-29T20:30:24Z,7710,
145055,1541,2022-03-29T20:30:24Z,7710,
145092,1543,2022-03-29T20:31:34Z,4400,
145093,1543,2022-03-29T20:31:43Z,8188,
145183,1545,2022-03-29T20:37:05Z,6705,
145184,1545,2022-03-29T20:37:05Z,6705,
145275,1545,2022-03-29T20:41:36Z,3269,
145277,1545,2022-03-29T20:41:36Z,3269,
145279,1545,2022-03-29T20:41:56Z,540,
145292,1545,2022-03-29T20:43:09Z,4592,
145420,1547,2022-03-29T20:47:45Z,6247,
145423,1547,2022-03-29T20:48:12Z,3118,
145426,1547,2022-03-29T20:48:46Z,4259,
145428,1547,2022-03-29T20:49:10Z,3507,
145430,1547,2022-03-29T20:50:04Z,3909,
145445,1547,2022-03-29T20:50:20Z,9525,
145447,1547,2022-03-29T20:50:30Z,4560,
145449,1547,2022-03-29T20:50:51Z,4562,
145678,1551,2022-03-29T21:11:00Z,1570,
145875,1552,2022-03-29T21:20:32Z,3148,
145885,1552,2022-03-29T21:22:26Z,2389,
146287,1556,2022-03-29T22:13:58Z,2147,
146290,1556,2022-03-29T22:13:58Z,2147,
146294,1556,2022-03-29T22:15:13Z,7349,
146295,1556,2022-03-29T22:15:36Z,6374,
146297,1556,2022-03-29T22:15:38Z,6001,
146298,1556,2022-03-29T22:15:54Z,7349,
146299,1556,2022-03-29T22:15:57Z,6001,
146301,1556,2022-03-29T22:16:03Z,7349,
146302,1556,2022-03-29T22:16:06Z,6001,
146303,1556,2022-03-29T22:16:09Z,7349,
146304,1556,2022-03-29T22:16:11Z,6001,
146305,1556,2022-03-29T22:16:16Z,8301,
146306,1556,2022-03-29T22:16:22Z,1440,
146307,1556,2022-03-29T22:16:28Z,3890,
146314,1556,2022-03-29T22:22:38Z,4332,
146319,1556,2022-03-29T22:30:38Z,2341,
146320,1556,2022-03-29T22:30:43Z,3890,
146322,1556,2022-03-29T22:31:23Z,116,
146323,1556,2022-03-29T22:31:27Z,876,
146324,1556,2022-03-29T22:31:28Z,2147,
146325,1556,2022-03-29T22:31:30Z,876,
146326,1556,2022-03-29T22:31:41Z,2147,
146335,1556,2022-03-29T22:32:42Z,1440,
146336,1556,2022-03-29T22:32:42Z,1440,
146350,1557,2022-03-29T22:33:54Z,3051,
146351,1557,2022-03-29T22:33:54Z,3051,
146967,1563,2022-03-29T23:43:57Z,9617,
146968,1563,2022-03-29T23:43:57Z,9617,
146975,1563,2022-03-29T23:44:31Z,2204,
146977,1563,2022-03-29T23:44:31Z,2204,
147006,1563,2022-03-29T23:45:15Z,2678,
147020,1563,2022-03-29T23:45:47Z,2335,
147023,1563,2022-03-29T23:45:49Z,2204,
147025,1563,2022-03-29T23:45:51Z,2335,
147091,1564,2022-03-29T23:56:43Z,7238,
147092,1564,2022-03-29T23:56:43Z,7238,
147102,1564,2022-03-29T23:58:48Z,5124,
147103,1564,2022-03-29T23:58:48Z,5124,
147114,1564,2022-03-30T00:00:34Z,7238,
147115,1564,2022-03-30T00:00:34Z,7238,
147420,1567,2022-03-30T00:15:59Z,3812,
147422,1567,2022-03-30T00:15:59Z,3812,
147574,1568,2022-03-30T00:22:25Z,6054,
147585,1568,2022-03-30T00:22:59Z,6032,
147586,1568,2022-03-30T00:22:59Z,6032,
147606,1568,2022-03-30T00:24:47Z,6073,
147607,1568,2022-03-30T00:24:47Z,6073,
147655,1568,2022-03-30T00:30:25Z,6073,
147656,1568,2022-03-30T00:30:25Z,6073,
148345,1571,2022-03-30T01:44:21Z,8204,
148494,1573,2022-03-30T03:01:17Z,9346,
148496,1573,2022-03-30T03:01:17Z,9346,
148907,1577,2022-03-30T11:28:52Z,1656,
148911,1577,2022-03-30T11:28:53Z,1656,
148915,1577,2022-03-30T11:29:58Z,4982,
148916,1577,2022-03-30T11:30:04Z,1656,
148917,1577,2022-03-30T11:30:06Z,3369,
148918,1577,2022-03-30T11:30:13Z,5613,
148919,1577,2022-03-30T11:30:24Z,2956,
148920,1577,2022-03-30T11:30:30Z,6326,
148921,1577,2022-03-30T11:30:34Z,4376,
148922,1577,2022-03-30T11:30:41Z,3438,
148923,1577,2022-03-30T11:30:46Z,455,
148925,1577,2022-03-30T11:30:58Z,1527,
148926,1577,2022-03-30T11:31:00Z,4497,
148927,1577,2022-03-30T11:31:04Z,2881,
148928,1577,2022-03-30T11:31:13Z,7773,
148929,1577,2022-03-30T11:31:15Z,2817,
148930,1577,2022-03-30T11:31:23Z,8462,
148931,1577,2022-03-30T11:31:27Z,2962,
148932,1577,2022-03-30T11:31:31Z,8312,
148933,1577,2022-03-30T11:31:37Z,4160,
148934,1577,2022-03-30T11:31:43Z,8371,
148936,1577,2022-03-30T11:31:52Z,5806,
148937,1577,2022-03-30T11:31:58Z,4038,
148951,1577,2022-03-30T11:32:04Z,7898,
148972,1578,2022-03-30T11:34:35Z,5120,
149055,1578,2022-03-30T11:40:52Z,6955,
149058,1578,2022-03-30T11:40:52Z,6955,
149059,1578,2022-03-30T11:41:29Z,3599,
149060,1578,2022-03-30T11:41:34Z,40,
149061,1578,2022-03-30T11:41:36Z,3599,
149065,1578,2022-03-30T11:41:48Z,40,
149066,1578,2022-03-30T11:41:48Z,40,
149331,1583,2022-03-30T14:07:29Z,2103,
149340,1583,2022-03-30T14:08:24Z,9665,
149341,1583,2022-03-30T14:08:24Z,9665,
149347,1583,2022-03-30T14:08:40Z,3704,
149349,1583,2022-03-30T14:09:09Z,9528,
149351,1583,2022-03-30T14:09:11Z,2628,
149355,1583,2022-03-30T14:09:12Z,4070,
149358,1583,2022-03-30T14:09:15Z,3985,
149368,1583,2022-03-30T14:09:59Z,3306,
149369,1583,2022-03-30T14:09:59Z,3306,
149375,1583,2022-03-30T14:10:09Z,4166,
149376,1583,2022-03-30T14:10:09Z,4166,
149436,1583,2022-03-30T14:12:16Z,9765,
149437,1583,2022-03-30T14:12:16Z,9765,
149444,1583,2022-03-30T14:13:45Z,5516,
149445,1583,2022-03-30T14:13:45Z,5516,
149456,1583,2022-03-30T14:15:11Z,5448,
149457,1583,2022-03-30T14:15:11Z,5448,
149478,1583,2022-03-30T14:16:34Z,6710,
149479,1583,2022-03-30T14:16:34Z,6710,
149486,1583,2022-03-30T14:17:12Z,6710,
149487,1583,2022-03-30T14:17:12Z,6710,
149497,1583,2022-03-30T14:17:28Z,6710,
149498,1583,2022-03-30T14:17:28Z,6710,
149504,1583,2022-03-30T14:17:42Z,6443,
149514,1583,2022-03-30T14:17:55Z,4104,
149517,1583,2022-03-30T14:18:32Z,7183,
149518,1583,2022-03-30T14:18:32Z,7183,
149520,1583,2022-03-30T14:18:52Z,8433,
149530,1583,2022-03-30T14:19:30Z,8433,
149533,1583,2022-03-30T14:19:30Z,8433,
149632,1584,2022-03-30T14:26:01Z,4727,
149634,1584,2022-03-30T14:26:01Z,4727,
149638,1584,2022-03-30T14:26:16Z,9678,
149639,1584,2022-03-30T14:26:16Z,9678,
149647,1584,2022-03-30T14:27:01Z,303,
149648,1584,2022-03-30T14:27:13Z,4727,
149654,1584,2022-03-30T14:27:59Z,4727,
149656,1584,2022-03-30T14:28:03Z,303,
149657,1584,2022-03-30T14:28:04Z,3037,
149658,1584,2022-03-30T14:28:05Z,4220,
149659,1584,2022-03-30T14:28:07Z,7448,
149660,1584,2022-03-30T14:28:08Z,2844,
149661,1584,2022-03-30T14:28:09Z,1430,
149662,1584,2022-03-30T14:28:13Z,8686,
149663,1584,2022-03-30T14:28:27Z,4727,
149683,1584,2022-03-30T14:30:40Z,8266,
149684,1584,2022-03-30T14:30:40Z,8266,
149695,1584,2022-03-30T14:31:29Z,3127,
149700,1584,2022-03-30T14:31:50Z,7366,
149701,1584,2022-03-30T14:31:50Z,7366,
149705,1584,2022-03-30T14:32:09Z,4727,
149718,1584,2022-03-30T14:32:48Z,7997,
149935,1586,2022-03-30T15:22:45Z,9686,
149936,1586,2022-03-30T15:22:45Z,9686,
150221,1591,2022-03-30T16:52:36Z,4020,
150293,1592,2022-03-30T16:56:27Z,754,
150294,1592,2022-03-30T16:56:28Z,4264,
150468,1593,2022-03-30T17:08:56Z,8810,
150469,1593,2022-03-30T17:08:56Z,8810,
150471,1593,2022-03-30T17:09:24Z,4582,
150473,1593,2022-03-30T17:09:56Z,8810,
150477,1593,2022-03-30T17:11:26Z,8810,
150478,1593,2022-03-30T17:11:26Z,8810,
150542,1594,2022-03-30T17:23:46Z,1680,
150543,1594,2022-03-30T17:23:46Z,1680,
150826,1599,2022-03-30T18:40:33Z,3186,
150849,1599,2022-03-30T18:40:57Z,9551,
150850,1599,2022-03-30T18:41:06Z,3102,
150851,1599,2022-03-30T18:41:09Z,5498,
150852,1599,2022-03-30T18:41:16Z,103,
150853,1599,2022-03-30T18:41:19Z,2285,
150854,1599,2022-03-30T18:41:31Z,5532,
150862,1599,2022-03-30T18:43:23Z,2749,
150863,1599,2022-03-30T18:43:38Z,7958,
150983,1600,2022-03-30T19:07:54Z,5903,
151235,1604,2022-03-30T19:48:02Z,1680,
151237,1604,2022-03-30T19:48:02Z,1680,
151238,1604,2022-03-30T19:48:44Z,6736,
151239,1604,2022-03-30T19:48:44Z,6736,
151381,1606,2022-03-30T20:09:03Z,7454,
151382,1606,2022-03-30T20:09:03Z,7454,
151389,1606,2022-03-30T20:10:50Z,4883,
151391,1606,2022-03-30T20:10:50Z,4883,
151393,1606,2022-03-30T20:11:10Z,7454,
151397,1606,2022-03-30T20:12:57Z,3175,
151398,1606,2022-03-30T20:12:57Z,3175,
151543,1607,2022-03-30T20:20:47Z,8000,
151933,1612,2022-03-30T21:24:57Z,8515,
151934,1612,2022-03-30T21:24:57Z,8515,
151964,1612,2022-03-30T21:26:25Z,5369,
151965,1612,2022-03-30T21:26:25Z,5369,
151966,1612,2022-03-30T21:26:45Z,8515,
151967,1612,2022-03-30T21:26:45Z,8515,
151974,1612,2022-03-30T21:27:27Z,9014,
151975,1612,2022-03-30T21:27:27Z,9014,
152039,1613,2022-03-30T21:34:50Z,482,
152040,1613,2022-03-30T21:34:50Z,482,
152046,1613,2022-03-30T21:35:25Z,482,
152047,1613,2022-03-30T21:35:25Z,482,
152049,1613,2022-03-30T21:36:16Z,4045,
152052,1613,2022-03-30T21:37:01Z,4045,
152053,1613,2022-03-30T21:37:02Z,9151,
152055,1613,2022-03-30T21:37:31Z,2814,
152057,1613,2022-03-30T21:38:03Z,2814,
152060,1613,2022-03-30T21:38:09Z,9151,
152061,1613,2022-03-30T21:38:12Z,7911,
152064,1613,2022-03-30T21:38:15Z,9151,
152066,1613,2022-03-30T21:38:18Z,7911,
152068,1613,2022-03-30T21:38:24Z,4486,
152069,1613,2022-03-30T21:38:43Z,7005,
152071,1613,2022-03-30T21:38:53Z,828,
152073,1613,2022-03-30T21:39:17Z,8320,
152074,1613,2022-03-30T21:39:28Z,828,
152077,1613,2022-03-30T21:39:32Z,9151,
152078,1613,2022-03-30T21:39:36Z,1076,
152080,1613,2022-03-30T21:39:49Z,5464,
152081,1613,2022-03-30T21:39:57Z,9011,
152084,1613,2022-03-30T21:40:01Z,9151,
152085,1613,2022-03-30T21:40:05Z,7779,
152099,1613,2022-03-30T21:40:46Z,5549,
152104,1614,2022-03-30T21:41:15Z,9848,
152106,1614,2022-03-30T21:41:19Z,9741,
152116,1614,2022-03-30T21:41:35Z,9741,
152117,1614,2022-03-30T21:41:37Z,9151,
152120,1614,2022-03-30T21:41:42Z,1123,
152123,1614,2022-03-30T21:41:44Z,9151,
152125,1614,2022-03-30T21:41:55Z,2696,
152126,1614,2022-03-30T21:42:00Z,4519,
152130,1614,2022-03-30T21:42:27Z,3739,
152132,1614,2022-03-30T21:42:36Z,2758,
152138,1614,2022-03-30T21:42:47Z,6444,
152148,1614,2022-03-30T21:42:57Z,9151,
152150,1614,2022-03-30T21:43:01Z,142,
152153,1614,2022-03-30T21:43:22Z,9151,
152165,1614,2022-03-30T21:43:29Z,9758,
152172,1614,2022-03-30T21:43:42Z,9151,
152179,1614,2022-03-30T21:43:44Z,465,
152188,1614,2022-03-30T21:43:54Z,1586,
152193,1614,2022-03-30T21:43:54Z,1586,
152196,1614,2022-03-30T21:43:55Z,9151,
152209,1614,2022-03-30T21:43:59Z,8443,
152211,1615,2022-03-30T21:44:10Z,9151,
152214,1615,2022-03-30T21:44:12Z,1461,
152217,1615,2022-03-30T21:44:20Z,5528,
152218,1615,2022-03-30T21:44:28Z,9889,
152230,1615,2022-03-30T21:44:54Z,9151,
152232,1615,2022-03-30T21:44:58Z,1923,
152244,1615,2022-03-30T21:45:09Z,5703,
152246,1615,2022-03-30T21:45:11Z,5703,
152250,1615,2022-03-30T21:45:18Z,9151,
152252,1615,2022-03-30T21:45:20Z,1923,
152253,1615,2022-03-30T21:45:22Z,8930,
152260,1615,2022-03-30T21:45:52Z,3662,
152262,1615,2022-03-30T21:46:02Z,8669,
152265,1615,2022-03-30T21:46:09Z,9151,
152266,1615,2022-03-30T21:46:12Z,2696,
152267,1615,2022-03-30T21:46:18Z,5768,
152270,1615,2022-03-30T21:46:25Z,9151,
152273,1615,2022-03-30T21:46:29Z,1299,
152296,1615,2022-03-30T21:46:56Z,4519,
152319,1615,2022-03-30T21:47:11Z,9232,
152321,1615,2022-03-30T21:47:11Z,7029,
152322,1615,2022-03-30T21:47:11Z,7029,
152325,1616,2022-03-30T21:47:25Z,9232,
152329,1616,2022-03-30T21:47:41Z,8956,
152333,1616,2022-03-30T21:47:51Z,4973,
152336,1616,2022-03-30T21:48:01Z,9151,
152401,1616,2022-03-30T21:51:15Z,409,
152402,1616,2022-03-30T21:51:15Z,409,
152429,1616,2022-03-30T21:52:20Z,1123,
152430,1616,2022-03-30T21:52:20Z,1123,
152437,1616,2022-03-30T21:52:42Z,9741,
152438,1616,2022-03-30T21:52:42Z,9741,
152447,1616,2022-03-30T21:53:18Z,8164,
152448,1616,2022-03-30T21:53:18Z,8164,
152491,1616,2022-03-30T21:54:42Z,4702,
152492,1616,2022-03-30T21:54:42Z,4702,
152504,1616,2022-03-30T21:55:29Z,7783,
152505,1616,2022-03-30T21:55:29Z,7783,
152532,1616,2022-03-30T21:56:03Z,7783,
152533,1616,2022-03-30T21:56:03Z,7783,
152542,1616,2022-03-30T21:56:55Z,7418,
152543,1616,2022-03-30T21:56:55Z,7418,
152550,1616,2022-03-30T21:57:10Z,7029,
152551,1616,2022-03-30T21:57:10Z,7029,
152555,1616,2022-03-30T21:57:20Z,465,
152556,1616,2022-03-30T21:57:20Z,465,
152561,1616,2022-03-30T21:57:35Z,8577,
152562,1616,2022-03-30T21:57:35Z,8577,
152563,1616,2022-03-30T21:57:47Z,454,
152564,1616,2022-03-30T21:57:47Z,454,
152567,1616,2022-03-30T21:58:12Z,3049,
152571,1616,2022-03-30T21:58:13Z,3049,
152634,1617,2022-03-30T21:59:50Z,577,
152635,1617,2022-03-30T21:59:50Z,577,
152672,1617,2022-03-30T22:02:37Z,1171,
152673,1617,2022-03-30T22:02:37Z,1171,
152685,1617,2022-03-30T22:02:55Z,755,
152688,1617,2022-03-30T22:02:55Z,755,
152819,1617,2022-03-30T22:25:43Z,7029,
152820,1617,2022-03-30T22:25:43Z,7029,
153581,1629,2022-03-31T01:04:17Z,3302,
153971,1633,2022-03-31T01:54:35Z,1070,
154211,1636,2022-03-31T02:11:50Z,1307,
154232,1636,2022-03-31T02:12:04Z,1116,
154235,1636,2022-03-31T02:12:14Z,9786,
154272,1636,2022-03-31T02:14:40Z,8307,
154273,1636,2022-03-31T02:14:40Z,8307,
154745,1644,2022-03-31T11:35:47Z,6687,
154773,1644,2022-03-31T12:11:32Z,8729,
154971,1647,2022-03-31T13:12:08Z,9092,
154974,1647,2022-03-31T13:12:08Z,9092,
154979,1647,2022-03-31T13:14:00Z,318,
154981,1647,2022-03-31T13:15:01Z,318,
154983,1647,2022-03-31T13:15:08Z,9474,
154984,1647,2022-03-31T13:15:11Z,9881,
154985,1647,2022-03-31T13:15:14Z,6340,
154986,1647,2022-03-31T13:15:21Z,2429,
154987,1647,2022-03-31T13:15:24Z,5587,
154988,1647,2022-03-31T13:15:27Z,2073,
154989,1647,2022-03-31T13:15:29Z,2073,
154990,1647,2022-03-31T13:15:37Z,4020,
155120,1648,2022-03-31T13:43:57Z,9815,
155123,1648,2022-03-31T13:44:19Z,3458,
155125,1648,2022-03-31T13:44:23Z,9815,
155127,1648,2022-03-31T13:44:26Z,8976,
155128,1648,2022-03-31T13:44:27Z,741,
155129,1648,2022-03-31T13:44:31Z,8976,
155131,1648,2022-03-31T13:44:32Z,9815,
155133,1648,2022-03-31T13:44:35Z,741,
155134,1648,2022-03-31T13:44:36Z,9815,
155137,1648,2022-03-31T13:44:38Z,8618,
155140,1648,2022-03-31T13:44:40Z,9815,
155141,1648,2022-03-31T13:44:41Z,2151,
155142,1648,2022-03-31T13:44:47Z,9815,
155145,1648,2022-03-31T13:44:48Z,9805,
155147,1648,2022-03-31T13:44:50Z,5406,
155149,1648,2022-03-31T13:44:50Z,9815,
155152,1648,2022-03-31T13:44:52Z,9815,
155154,1648,2022-03-31T13:44:53Z,9815,
155155,1648,2022-03-31T13:44:54Z,2362,
155166,1648,2022-03-31T13:45:28Z,2362,
155535,1652,2022-03-31T16:05:38Z,4958,
155625,1653,2022-03-31T16:12:05Z,9460,
155626,1653,2022-03-31T16:12:05Z,9460,
155628,1653,2022-03-31T16:12:19Z,1451,
155769,1654,2022-03-31T16:30:40Z,703,
155770,1654,2022-03-31T16:30:40Z,703,
156068,1658,2022-03-31T16:56:24Z,2633,
156069,1658,2022-03-31T16:56:24Z,2633,
156400,1661,2022-03-31T17:17:53Z,2982,
156402,1661,2022-03-31T17:17:53Z,2982,
156412,1661,2022-03-31T17:18:19Z,6595,
156413,1661,2022-03-31T17:18:19Z,6595,
156415,1661,2022-03-31T17:18:29Z,6434,
156416,1661,2022-03-31T17:18:29Z,6434,
156621,1663,2022-03-31T18:32:56Z,5737,
156622,1663,2022-03-31T18:32:56Z,5737,
156763,1663,2022-03-31T18:39:01Z,8162,
156764,1663,2022-03-31T18:39:01Z,8162,
156769,1663,2022-03-31T18:40:04Z,2303,
156770,1663,2022-03-31T18:40:10Z,2303,
156771,1663,2022-03-31T18:40:14Z,4909,
156772,1663,2022-03-31T18:40:14Z,4909,
156921,1665,2022-03-31T18:48:20Z,6778,
156922,1665,2022-03-31T18:48:20Z,6778,
156928,1665,2022-03-31T18:48:30Z,3406,
156929,1665,2022-03-31T18:48:32Z,7939,
157022,1666,2022-03-31T18:55:18Z,6206,
157028,1666,2022-03-31T18:55:18Z,6206,
157629,1673,2022-03-31T20:47:21Z,4443,
157635,1673,2022-03-31T20:47:21Z,4443,
157833,1674,2022-03-31T20:55:11Z,7469,
157834,1674,2022-03-31T20:55:11Z,7469,
158004,1675,2022-03-31T21:00:58Z,4384,
158005,1675,2022-03-31T21:00:58Z,4384,
